"","BC","AG","UB","PT","RC","AC","ZH","LT"
"P_11873",0.642083656080558,0.302544539116964,0.011414923831655,0,0,0,0,0
"P_11874",0.673627678801962,0.298752904725019,0.00827782081074103,0,0.000644203459850245,0,0,0
"P_11904",0.879428091918409,0.104322230828815,0,0,0,0,0,0
"P_11912",0.874987090111025,0.0646527239865737,0,0,0,0,0,0
"P_11920",0.624052414149238,0.348938807126259,0,0.00495223341079267,0,0,0,0
"P_12897",0.83786599535244,0.154132455460883,0,0,0,0,0,0
"P_12898",0.787904725019365,0.200876581461399,0,0,0,0,0,0
"P_12925",0.565800413116447,0.395200103279112,0.00232894397108185,0.0101742835011619,0.0011722179189259,0,0,0
"P_11929",0.854011102504518,0.0658275238832946,0,0,0,0,0,0
"P_11931",0.666267751097341,0.25924218951717,0.00152078492124968,0.0186754453911696,0,0,0,0
"P_11933",0.709344177640072,0.20424735347276,0,0.00111154144074361,0,0,0,0
"P_11941",0.859249935450555,0.0260431190291763,0.000472501936483346,0.0117815646785438,0,0,0,0
"P_12124",0.512698166795766,0.275543506325846,0,0,0,0,0,0
"P_12127",0.760131680867545,0.0700580945003873,0.0283849728892332,0.00344823134521043,0,0,0,0
"P_12128",0.790038729666925,0.0611399431964885,0.000772011360702298,0.0107926671830622,0,0,0,0
"P_12530",0.725903692228247,0.174980635166538,0.0326826749289956,0.00596565969532662,0,0,0,0
"P_12533",0.122703330751356,0.543267492899561,0,0.014153111283243,0,0,0,0
"P_12534",0.829992254066615,0.0744900593854893,0.000902401239349342,0.0252168861347792,0,0,0,0
"P_12536",0.424766331009553,0.433173250710044,0,0.0107461915827524,0.00045442809191841,0,0,0
"P_12553",0.126377485153628,0.411420087787245,0.0189697908597986,0.0203382390911438,0,0,0,0
"P_12876",0.713674154402272,0.120096824167312,0,0.0101058610895946,0,0,0,0
"P_12919",0.699416473018332,0.282304415182029,0,0.00436354247353473,0,0,0,0
"P_04210",0.361602117221792,0.509703072553576,0.0414459075651949,0.0180454428091918,0,0,0,0
"P_04466",0.355738445649367,0.564661760908856,0.0043441776400723,0.0130170410534469,0,0,0,0
"P_12212",0.364500387296669,0.492423186160599,0,0.0040562871159308,0.00105990188484379,0,0,0
"P_12561",0.25485540924348,0.662458042860831,0.00627549703072554,0.01501032791118,0,0,0,0
"P_02855",0.344855409243481,0.259181513038988,0.293466305189775,0.0114936741544023,0,0,0,0
"P_02857",0.193282984766331,0.672838884585593,0.0416421378776143,0.00518719339013685,0,0,0,0
"P_02867",0.51795894655306,0.352841466563388,0,0.00672734314484895,0,0,0,0
"P_02868",0.399752130131681,0.545305964368706,4.00206558223599e-05,0.01287115930803,0,0,0,0
"P_02877",0.66865478956881,0.305914020139427,0,0.00551897753679318,0,0,0,0
"P_04443",0.563949135037439,0.233363026077976,0.109238316550478,0.0560689388071263,0,0,0,0
"P_04238",0.531351665375678,0.450121352956365,0.000799122127549703,0.000848179705654531,0,0,0,0
"P_04508",0.469846372321198,0.478801962303124,0.0156971340046476,0,0,0,0,0
"P_13037",0.22718048024787,0.743037696875807,0,0,0,0,0,0
"P_13053",0.329056287115931,0.594421636973922,0.0049987090111025,0.0180957913761942,0.0024851536276788,0,0,0
"P_13058",0.112663310095533,0.786254841208366,0.0138239091143816,0.0291156726052156,0,0,0,0
"P_13059",0.193208107410276,0.660888200361477,0.0321068938807126,0.0160327911179964,0,0,0,0
"P_02893",0.215491866769946,0.565542215336948,0.00554092434805061,0.0566046991995869,0,0,0,0
"P_02903",0.553405628711593,0.374628195197521,0.00613477924089853,0.0294255099406145,0.0111296152853085,0,0,0
"P_02904",0.504524916085722,0.310136844823135,0.00339400981151562,0.0478492124967725,0.00126387813064808,0,0,0
"P_02905",0.901218693519236,0.0356997159824426,0,0.00256777691711851,0.0214691453653499,0,0,0
"P_02909",0.734954815388588,0.168607022979602,0.0180635166537568,0.0131655047766589,0,0,0,0
"P_13064",0.148329460366641,0.775480247869868,0.0047714949651433,0.00121998450813323,0,0,0,0
"P_13079",0.202578104828298,0.766904208623806,0,0.00447714949651433,0,0,0,0
"P_13196",0.508029950942422,0.350282726568552,0,0.0216808675445391,0.00230441518202943,0,0,0
"P_13198",0.671540149754712,0.257774335140718,0.0176077975729409,0.00137619416473018,0.00599793441776401,0,0,0
"P_13214",0.957776917118513,0,0,0,0.000299509424218952,0,0,0
"P_13215",0.554390653240382,0.368804544280919,0,0.00289697908597986,0,0,0,0
"P_13219",0.809709527498063,0,0,0,0,0,0,0
"P_13227",0.913647043635425,0.0372643945262071,0,0,0,0,0,0
"P_15085",0.583440485411825,0.343826491092177,0.0124722437387038,0.00995610637748515,0.00759101471727343,0,0,0
"P_13241",0.780353730957914,0.0653459850245288,0,0.0236741544022721,0,0,0,0
"P_13242",0.827509682416731,0.000646785437645236,0.00840433772269559,0.00256003098373354,0.00141879679834753,0,0,0
"P_13248",0.952335398915569,0.0112019106635683,0.011711851278079,0.0112858249419055,0,0,0,0
"P_13251",0.804104053705138,0.00703847146914537,0.00388071262587142,0,0,0,0,0
"P_13261",0.868800671314227,0.0860495739736638,0.00115285308546346,0.00892718822618126,0,0,0,0
"P_13267",0.504083397882778,0.198874257681384,0.000894655305964369,0.0276658920733282,0,0,0,0
"P_13268",0.932652982184353,0.0448799380325329,0,0,0,0,0,0
"P_13272",0.921245804286083,0.00651045701006971,0,0.00280144590756519,0.0122295378259747,0,0,0
"P_13278",0.927468370772011,0,0.00413891040537051,0.00817325071004389,0.00266589207332817,0,0,0
"P_13279",0.858929770203976,0.00246191582752388,0,0.00340433772269558,0,0.000995352439969016,0,0
"P_13281",0.884138910405371,0.0724464239607539,0,0.00146269042086238,0,0,0,0
"P_13289",0.807665892073328,0.0115336948102246,0,0.000955331784146656,0,0,0,0
"P_13296",0.59852052672347,0.0206377485153628,0.139900593854893,0.069859282210173,0,0,0,0
"P_13301",0.514220242705913,0.060427317325071,0.204310611928737,0.125353730957914,0,0,0,0
"P_13310",0.437179189258972,0.220540924348051,0.0475600309837335,0.167091402013943,0,0,0,0
"P_13311",0.229460366640847,0,0,0,0.00212367673638007,0,0,0
"P_13317",0.554576555641621,0.386873224890266,0,0.0164833462432223,0,0,0,0
"P_13320",0.856656338755487,0,0,0.00782339271882262,0.0111683449522334,0,0,0
"P_13331",0.684274464239608,0.244939323521818,0.00567260521559515,0.0223353989155693,0,0,0,0
"P_13334",0.798253292021689,0.0894035631293571,0.00731732507100439,0.0174464239607539,0,0,0,0
"P_14844",0.632481280660986,0.249400981151562,0.0258856183836819,0.0485424735347276,0,0.00151174799896721,0,0
"P_15063",0.505154918667699,0.0517079783113865,0.00310870126516912,0.0343377226955848,0,0,0,0
"P_13347",0.738835528014459,0.14083526981668,0.0103434030467338,0.0530635166537568,0,0.00210560289181513,0,0
"P_13356",0.655289181513039,0.234018848437903,0,0.0474567518719339,0,0,0,0
"P_13357",0.847176607281177,0.0139633359153111,0.00448747740769429,0.0385476374903176,0,0,0,0
"P_13358",0.746767363800671,0,0,0.0124515879163439,0.00691066356829331,0,0,0
"P_13359",0.795561580170411,0.0385489284792151,0,0.00243093209398399,0.00296927446423961,0,0,0
"P_13364",0.598641879679835,0.140698424993545,0.00558998192615543,0.013277820810741,0,0,0,0
"P_13975",0.799577846630519,0.146950684224116,0,0.00676994577846631,0,0,0,0
"P_14912",0.259202168861348,0.648328169377743,0.00452620707461916,0.0343738703847147,0,0,0,0
"P_14008",0.738258455977279,0.15776271624064,0,0,0,0,0,0
"P_14009",0.644743093209398,0.250276271624064,0,0.0341195455719081,0,0,0,0
"P_14013",0.454123418538601,0.307223082881487,0,0.0148863929770204,0,0,0,0
"P_14017",0.475388587658146,0.449336431706687,0.00304027885360186,0.00234443583785179,0,0,0,0
"P_14020",0.849679834753421,0.0261980376968758,0.0130286599535244,0,0.00197521301316809,0,0,0
"P_09747",0.786871933901368,0.0140330493157759,0.0120630002581978,0.15867544539117,0,0,0,0
"P_09749",0.576808675445391,0.345557707203718,0.00283630260779757,0.0325806868060935,0,0,0,0
"P_09902",0.588348825200103,0.259246062483863,0.000262070746191583,0.0517312161115414,0,0,0,0
"P_10151",0.742491608572166,0.0370255615801704,0.000615801704105345,0.139648851019881,0,0,0,0
"P_10166",0.892844048541183,0,0.000866253550219468,0.0839129873483088,0,0,0,0
"P_10169",0.827769171185128,0.00615156209656597,0,0.0354040795249161,0,0,0,0
"P_10185",0.975954040795249,0,0,0,0,0,0,0
"P_10209",0.921254841208366,0,0,0.00733539891556933,0,0,0,0
"P_10230",0.928480506067648,0,0,0.00461786728634134,0,0,0,0
"P_10274",0.917084947069455,0.018431448489543,0,0.00656726052155951,0.00532920216886135,0,0,0
"P_10441",0.785475083914278,0.126995868835528,0.0165298218435321,0.0273741285824942,0,0,0,0
"P_10445",0.614208623805835,0.153255873999484,0,0.101852569067906,0,0,0,0
"P_10447",0.858893622514846,0.104540407952492,0.0017415440227214,0.0243119029176349,0,0,0,0
"P_10466",0.963933643170669,0,0,0.00654014975471211,0,0,0,0
"P_10468",0.97345855925639,0,0,0.00559514588174542,0,0,0,0
"P_10488",0.967507100438936,0,0,0,0.00919571391686031,0,0,0
"P_10491",0.865487993803253,0,0,0,0.0557642654273173,0,0,0
"P_10514",0.857059127291505,0,0,0.0292628453395301,0.0409669506842241,0,0,0
"P_10516",0.941000516395559,0,0.00192615543506326,0,0.0316795765556416,0,0,0
"P_10517",0.93202039762458,0,0.00438807126258714,0,0.0147792408985283,0,0,0
"P_10519",0.948330751355538,0,0,0.0361709269300284,0.000272398657371547,0,0,0
"P_10545",0.763060934675962,0,0.023705138135812,0.0752711076684741,0.00922411567260522,0,0,0
"P_10548",0.863235218177124,0,0,0.0182042344435838,0.058134521043119,0,0.0239930286599535,0
"P_10560",0.902769171185128,0,0,0.0201445907565195,0.00311128324296411,0,0,0
"P_12737",0.81643299767622,0.106604699199587,0.000418280402788536,0.023707720113607,0,0,0,0
"P_12739",0.495006454944487,0.0568809708236509,0.00228375935966951,0.167911179963852,0,0,0,0
"P_12778",0.801216111541441,0.154801187709786,0.0129318357862122,0.020854634650142,0,0,0,0
"P_12958",0.815449264136328,0,0,0.00110766847405112,0.0408171959721146,0,0,0
"P_10293",0.899558481797057,0,0,0.0261890007745933,0.00305318874257681,0,0,0
"P_10316",0.853576039246063,0,0,0.0533772269558482,0.0215375677769171,0,0,0
"P_10332",0.762936999741802,0.0274348050606765,0.00187838884585593,0.150268525690679,0.0121198037696876,0.00482442550994061,0,0
"P_10365",0.950393751613736,0,0,0.0306738962044926,0.00604182804027885,0,0,0
"P_10366",0.982008778724503,0,0,0.0133088045442809,0.00228246837077201,0,0,0
"P_10367",0.77059256390395,0,0,0.0926736380067131,0.0186754453911696,0.000446682158533437,0,0
"P_10385",0.926709269300284,0,0,0.0344255099406145,0.00432997676219985,0,0,0
"P_10395",0.752662019106636,0.0466886134779241,0,0.0224554608830364,0.0393364317066873,0,0,0
"P_10396",0.715487993803253,0.00463206816421379,0,0.0921585334366124,0.0276142525174283,0,0,0
"P_10592",0.997806609863155,0,0,0.000316292279886393,0.00187709785695843,0,0,0
"P_10609",0.995273689646269,0,0.00110121352956365,0.00362509682416731,0,0,0,0
"P_10622",0.976203201652466,0,0.00940485411825458,0.0143919442292796,0,0,0,0
"P_10645",0.897725277562613,0,0.00532016524657888,0.00263361735089078,0.0482093983991738,0,0,0
"P_10660",0.790663568293313,0,0,0.185738445649367,0.0118925897237284,0,0,0
"P_10672",0.863730957913762,0,0,0.0795262070746192,0.014419054996127,0,0,0
"P_10689",0.898574748257165,0,0.00865349857991221,0.0830247869868319,0.00871804802478699,0,0,0
"P_12763",0.492610379550736,0,0,0.322318616059902,0.12848954298993,0,0,0
"P_12770",0.43937128840692,0.0562122385747483,0,0.12438678027369,0.116704105344694,0,0,0
"P_12772",0.703477924089853,0,0,0.269243480506068,0.0165040020655822,0,0,0
"P_10977",0.847971856442035,0,0,0.017013942680093,0.00296152853085463,0,0,0
"P_11023",0.590006454944487,0.00897366382649109,0,0.037847921507875,0.0308146139943196,0.0011141234185386,0,0
"P_11024",0.855513813581203,0.0409475858507617,0.000883036405886909,0.040276271624064,0.00357862122385747,0,0,0
"P_11044",0.676620191066357,0.0197172734314485,0.00366511747998967,0.0265324038213271,0.111869351923573,0,0,0
"P_11045",0.828297185644204,0.00242576813839401,0.000802995094242189,0.00716627936999742,0.0693751613736122,0,0,0
"P_11068",0.929983217144333,0,0,0.00660728117738187,0.0336328427575523,0,0,0
"P_11088",0.917601342628453,0.0204570100697134,0,0.0154492641363284,0.00581074102762716,0,0,0
"P_11112",0.836411050864963,0.0946875806868061,0.00109604957397366,0.0343919442292796,0.00761683449522334,0,0,0
"P_11135",0.740463465014201,0,0.000650658404337723,0.026143816163181,0.123361735089078,0,0,0
"P_11136",0.918342370255616,0,0,0.039723728375936,0.00777304415182029,0,0,0
"P_11155",0.864709527498064,0.0476323263619933,0,0.000166537567776917,0.0660741027627162,0,0,0
"P_11347",0.803765814613994,0,0,0.00139168603150013,0.0666214820552543,0,0,0
"P_11348",0.749118254583011,0,0.00212884069197005,0.00250322747224374,0.0798876839659179,0,0,0
"P_11360",0.718310095533178,0,0.0123534727601343,0.0194810224632068,0.116948102246321,0,0,0
"P_11384",0.462797572940873,0.0823263619932869,0.000695843015750065,0.105028401755745,0.150163955589982,0,0,0
"P_11396",0.824620449264136,0.0130364058869094,0,0.0248334624322231,0.110693261037955,0,0,0
"P_11398",0.882153369481023,0,0,0.0228156467854376,0.077272140459592,0,0,0
"P_11399",0.639279628195198,0.0225006454944487,0.00992641363284276,0.0262884069197005,0.23353085463465,0,0,0
"P_11406",0.938763232636199,0,0,0,0.0128672863413375,0,0,0
"P_11407",0.792174025303382,0,0,0.0552052672347018,0.130761683449522,0,0,0
"P_12842",0.664388071262587,0.053718048024787,0,0.0293661244513297,0.0548709011102505,0,0,0
"P_12846",0.686613736121869,0.202631035373096,0,0.0337283759359669,0.00806868060934676,0,0,0
"P_12855",0.896825458301059,0.0635876581461399,0.00115930802995094,0.0115904983217144,0.000966950684224116,0,0,0
"P_12857",0.831158017041054,0,0.000708752904725019,0.0579060160082623,0,0,0,0
"P_12947",0.641179963852311,0,0,0.00147172734314485,0.0607022979602375,0,0,0
"P_11174",0.981786728634134,0.00797572940872708,0,0,0.00763878130648076,0,0,0
"P_11191",0.813344952233411,0.152083656080558,0,0,0.00633875548670281,0.0110495739736638,0,0
"P_11212",0.981572424477149,0.00300542215336948,0,0,0.0061993286857733,0,0,0
"P_11253",0.939814097598761,0.0428104828298477,0,0,0,0,0,0
"P_11274",0.809098889749548,0.167304415182029,0.00453524399690163,0.0165956622773044,0,0,0,0
"P_11275",0.843472760134263,0.142238574748257,0.00112445132971856,0.00499612703330751,0,0,0,0
"P_11289",0.934102762716241,0.061279369997418,0,0,0,0,0,0
"P_11290",0.883835528014459,0.106230312419313,0,0,0,0,0,0
"P_11306",0.729016266460108,0.205861089594629,0.0219429382907307,0.00832429641105087,0,0,0,0
"P_11322",0.875868835528014,0.110166537567777,0,0,0,0,0,0
"P_11436",0.872913761941647,0.0865453137103021,0,0,0,0,0,0
"P_11452",0.985074877356055,0.00392460624838626,0,0.00168732248902659,0.00571004389362252,0,0,0
"P_11464",0.812359927704622,0.132176607281177,0.000702297960237542,0.0166369739220243,0.00627420604182804,0,0,0
"P_11471",0.986072811773819,0,0,0,0,0,0,0
"P_11481",0.854967725277563,0.119843790343403,0,0,0.00204492641363284,0,0,0
"P_11493",0.517693002840176,0.441498838109992,0.0139478440485412,0.0114123418538601,0.00559385489284792,0,0,0
"P_11495",0.894124709527498,0.0781797056545314,0,0,0.00436741544022721,0,0,0
"P_11497",0.973335915311128,0.000316292279886393,0,0.00796023754195714,0,0,0,0
"P_11509",0.968093209398399,0.00454428091918409,0,0,0,0,0,0
"P_11522",0.815912729150529,0.169207332816938,0.00177510973405629,0.00269300284017557,0,0,0,0
"P_11776",0.857915052930545,0.135331784146656,0,0,0,0,0,0
"P_11778",0.661846114123419,0.322421895171702,0,0,0.00311644719855409,0,0,0
"P_12902",0.828342370255616,0.0505615801704105,0,0.0653860056803511,0,0,0,0
"P_12941",0.620925639039504,0.320373095791376,0.00109604957397366,0.0273392718822618,0,0,0,0
"P_11799",0.655156209656597,0.321172217918926,0.00189388071262587,0.00887683965917893,0,0.000750064549444875,0,0
"P_11801",0.471791892589724,0.503297185644203,0.00709140201394268,0.00182416731216112,0,0,0,0
"P_11802",0.828812290214304,0.143205525432481,0.00235218177123677,0.0152465788794216,0,0,0,0
"P_11815",0.317775626129615,0.451010844306739,0.00330622256648593,0.00535760392460625,0,0,0,0
"P_11877",0.739652723986574,0.230234959979344,0,0.000686806093467596,0,0,0,0
"P_11896",0.791281951975213,0.19648980118771,0,0.000801704105344694,0.000681642137877614,0,0,0
"P_11898",0.894634650142009,0.0841544022721405,0,0.0177368964626904,0,0,0,0
"P_11923",0.297775626129615,0.650105861089595,0.00224115672605216,0.00574748257164988,0,0,0,0
"P_11960",0.543671572424477,0.326527239865737,0.028707720113607,0.0271236767363801,0,0,0,0
"P_11968",0.465162664601084,0.317951200619675,0.0188213271365866,0.0145688097082365,0.0122992512264395,0,0,0
"P_11985",0.312306997159824,0.0644939323521818,0,0,0.00423702556158017,0,0,0
"P_11994",0.448396591789311,0.101248386263878,0.0043157758843274,0.00201136070229796,0,0,0,0
"P_12002",0.442197263103537,0.375348567002324,0.00343532145623548,0.00509166021172218,0.00624064033049316,0,0,0
"P_12023",0.305007745933385,0.248688355280145,0,0.00712625871417506,0,0,0,0
"P_12539",0.305441518202943,0.379654014975471,0.222189517170152,0.0869868319132455,0,0,0,0
"P_12542",0.476571133488252,0.263989155693261,0.0107862122385747,0.0133578621223857,0,0.00763749031758327,0,0
"P_11943",0.899928995610638,0.0536431706687322,0,0.00318228763232636,0,0,0,0
"P_12037",0.773067389620449,0.211262587141751,0,0.00344435837851794,0,0,0,0
"P_12046",0.791032791117996,0.164683707720114,0,0.00656855151045701,0,0,0,0
"P_12048",0.633038987864704,0.291065065840434,0.000318874257681384,0.00673767105602892,0,0,0,0
"P_12057",0.474078233927188,0.379966434288665,0.00731732507100439,0.00447327652982184,0.00128840691970049,0,0,0
